ppd_id,PlanName,StateAbbrev,fy,size_rank,latest_MktAssets_net,status,batch
71,New Jersey PERS,NJ,2013.0,35.0,3.5707804e+07,pending,
71,New Jersey PERS,NJ,2014.0,35.0,3.5707804e+07,pending,
71,New Jersey PERS,NJ,2015.0,35.0,3.5707804e+07,pending,
71,New Jersey PERS,NJ,2016.0,35.0,3.5707804e+07,pending,
71,New Jersey PERS,NJ,2017.0,35.0,3.5707804e+07,pending,
71,New Jersey PERS,NJ,2018.0,35.0,3.5707804e+07,pending,
71,New Jersey PERS,NJ,2019.0,35.0,3.5707804e+07,pending,
71,New Jersey PERS,NJ,2020.0,35.0,3.5707804e+07,pending,
71,New Jersey PERS,NJ,2021.0,35.0,3.5707804e+07,pending,
98,San Francisco City & County,CA,2001.0,36.0,3.567383e+07,pending,
98,San Francisco City & County,CA,2002.0,36.0,3.567383e+07,pending,
98,San Francisco City & County,CA,2003.0,36.0,3.567383e+07,pending,
98,San Francisco City & County,CA,2004.0,36.0,3.567383e+07,pending,
98,San Francisco City & County,CA,2005.0,36.0,3.567383e+07,pending,
98,San Francisco City & County,CA,2006.0,36.0,3.567383e+07,pending,
98,San Francisco City & County,CA,2007.0,36.0,3.567383e+07,pending,
98,San Francisco City & County,CA,2008.0,36.0,3.567383e+07,pending,
98,San Francisco City & County,CA,2009.0,36.0,3.567383e+07,pending,
98,San Francisco City & County,CA,2010.0,36.0,3.567383e+07,pending,
98,San Francisco City & County,CA,2011.0,36.0,3.567383e+07,pending,
98,San Francisco City & County,CA,2012.0,36.0,3.567383e+07,pending,
98,San Francisco City & County,CA,2013.0,36.0,3.567383e+07,pending,
98,San Francisco City & County,CA,2014.0,36.0,3.567383e+07,pending,
98,San Francisco City & County,CA,2015.0,36.0,3.567383e+07,pending,
98,San Francisco City & County,CA,2016.0,36.0,3.567383e+07,pending,
98,San Francisco City & County,CA,2017.0,36.0,3.567383e+07,pending,
98,San Francisco City & County,CA,2018.0,36.0,3.567383e+07,pending,
98,San Francisco City & County,CA,2019.0,36.0,3.567383e+07,pending,
98,San Francisco City & County,CA,2020.0,36.0,3.567383e+07,pending,
98,San Francisco City & County,CA,2021.0,36.0,3.567383e+07,pending,
